station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types/0/mechanical,num_bikes_available_types/1/ebike,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,station_opening_hours
1062882947,0,0,0,0,20,20,1,1,1,1776081664,15132,
653091677,10,10,7,3,12,12,1,1,1,1776082175,41405,
35472299,3,3,2,1,9,9,1,1,1,1776081980,20006,
338824395,7,7,4,3,6,6,1,1,1,1776082160,10011,
1062982815,5,5,1,4,15,15,1,1,1,1776081756,21953,
1237624420,15,15,13,2,15,15,1,1,1,1776082161,14137,
27415179,1,1,0,1,21,21,1,1,1,1776081743,14019,
100760396,24,24,16,8,5,5,1,1,1,1776082071,3011,
129152818,3,3,1,2,19,19,1,1,1,1776081931,31709,
27313492,20,20,11,9,5,5,1,1,1,1776082068,10006,
49498164,19,19,10,9,9,9,1,1,1,1776082193,8027,
210585225,3,3,1,2,16,16,1,1,1,1776081976,10027,
262607058,9,9,4,5,23,23,1,1,1,1776081847,22401,
39626277,12,12,10,2,3,3,1,1,1,1776081682,12002,
1074095810,1,1,0,1,21,21,1,1,1,1776081835,21506,
128880156,22,22,12,10,1,1,1,1,1,1776082168,4103,
27364642,3,3,0,3,24,24,1,1,1,1776081921,14103,
266963426,10,10,6,4,38,38,1,1,1,1776081951,3001,
129023855,5,5,1,4,18,18,1,1,1,1776082001,9037,
128890772,23,23,16,7,5,5,1,1,1,1776082159,7021,
66489651,33,33,22,11,0,0,1,1,1,1776082169,2015,
1805255023,25,25,21,4,5,5,1,1,1,1776081982,21026,
20636765333,0,0,0,0,0,0,0,0,0,1758201189,13209,
1057207064,21,21,3,18,0,0,1,1,1,1776082123,32013,
27415411,0,0,0,0,23,23,1,1,1,1776081944,20029,
210387163,25,25,22,3,4,4,1,1,1,1776082107,2003,
653150828,3,3,1,2,17,17,1,1,1,1776082136,22503,
443654970,34,34,32,2,3,3,1,1,1,1776082140,1102,
15153595,3,3,1,2,29,29,1,1,1,1776082183,13017,
471094898,5,5,0,5,20,20,1,1,1,1776082187,15111,
1057290902,8,8,2,6,36,36,1,1,1,1776082051,12020,
653187900,17,17,8,9,23,23,1,1,1,1776082182,24006,
128874528,16,16,7,9,2,2,1,1,1,1776082171,3009,
1062827573,2,2,0,2,27,27,1,1,1,1776081990,14132,
54000542,9,9,3,6,20,20,1,1,1,1776082086,4014,
27415512,27,27,23,4,7,7,1,1,1,1776082188,21110,
100759356,16,16,10,6,0,0,1,1,1,1776082152,2005,
1074142878,1,1,1,0,19,19,1,1,1,1776082084,23702,
213680246,6,6,2,4,28,28,1,1,1,1776081994,14022,
54000465,28,28,25,3,0,0,1,1,1,1776082196,2002,
1074060095,2,2,1,1,26,26,1,1,1,1776081914,19012,
80419347,26,26,16,10,1,1,1,1,1,1776081987,31001,
1063000561,11,11,6,5,9,9,1,1,1,1776082096,21507,
11874261013,13,13,11,2,7,7,1,1,1,1776082109,22306,
213680553,3,3,1,2,49,49,1,1,1,1776081919,14023,
1063012692,6,6,4,2,13,13,1,1,1,1776082154,22502,
54000538,24,24,19,5,8,8,1,1,1,1776082066,3006,
331153695,16,16,11,5,9,9,1,1,1,1776082011,3012,
20637435296,1,1,0,1,21,21,1,1,1,1776082056,20205,
96608796,22,22,17,5,5,5,1,1,1,1776082143,3003,
653094517,18,18,8,10,22,22,1,1,1,1776082191,19111,
129029327,12,12,5,7,6,6,1,1,1,1776081973,9111,
1063971944,23,23,3,20,6,6,1,1,1,1776082146,5122,
1064000778,24,24,16,8,50,50,1,1,1,1776082195,13125,
66499894,28,28,24,4,4,4,1,1,1,1776082093,3005,
82379648,36,36,8,28,10,10,1,1,1,1776082119,8036,
66491371,31,31,28,3,1,1,1,1,1,1776082045,6031,
1063429705,6,6,5,1,17,17,1,1,1,1776081824,48005,
1062833975,2,2,0,2,32,32,1,1,1,1776082170,14133,
58391194,17,17,8,9,10,10,1,1,1,1776082074,4012,
2515756572,2,2,1,1,31,31,1,1,1,1776082097,21215,
1063410400,20,20,7,13,1,1,1,1,1,1776082135,41208,
80298493,6,6,1,5,19,19,1,1,1,1776082158,42704,
98132679,10,10,8,2,38,38,1,1,1,1776082110,21706,
478250062,18,18,9,9,3,3,1,1,1,1776082162,1014,
48800374,13,13,9,4,0,0,1,1,1,1776082190,4017,
1063044618,22,22,19,3,8,8,1,1,1,1776081937,26006,
11908510683,15,15,11,4,10,10,1,1,1,1776082193,42211,
1063421211,0,0,0,0,39,39,1,1,1,1776081660,42026,
1074333296,12,12,0,12,28,28,1,1,1,1776081921,12163,
54000537,6,6,3,3,11,11,1,1,1,1776082097,3002,
11908496227,6,6,5,1,17,17,1,1,1,1776082036,21509,
49423507,78,78,39,39,0,0,1,1,1,1776082152,13054,
128834707,20,20,13,7,1,1,1,1,1,1776082155,1012,
653097126,9,9,3,6,32,32,1,1,1,1776082187,19130,
391845823,1,1,0,1,24,24,1,1,1,1776081893,35012,
653140345,0,0,0,0,23,23,1,1,1,1776082005,21505,
15290700,3,3,2,1,18,18,1,1,1,1776082102,2016,
78374110,17,17,7,10,0,0,1,1,1,1776082175,2004,
6352,17,17,11,6,13,13,1,1,1,1776082187,4018,
129083553,16,16,9,7,16,16,1,1,1,1776082170,16044,
1074204954,25,25,12,13,4,4,1,1,1,1776082108,44001,
380891087,24,24,19,5,11,11,1,1,1,1776082110,4007,
19495456684,14,14,11,3,16,16,1,1,1,1776082135,16202,
27206194,15,15,6,9,2,2,1,1,1,1776082154,5004,
128878135,20,20,14,6,8,8,1,1,1,1776082042,4009,
1063984816,1,1,0,1,16,16,1,1,1,1776082118,10041,
569583918,10,10,9,1,0,0,1,1,1,1776082068,2012,
1396728955,16,16,5,11,4,4,1,1,1,1776082197,4101,
2515885093,28,28,8,20,3,3,1,1,1,1776082140,33020,
653072212,29,29,12,17,0,0,1,1,1,1776082072,32019,
54001189,25,25,14,11,1,1,1,1,1,1776082088,9039,
653153519,4,4,1,3,15,15,1,1,1,1776082057,22506,
276989966,18,18,4,14,0,0,1,1,1,1776082141,1025,
1063053136,7,7,3,4,12,12,1,1,1,1776082119,27001,
210386007,18,18,9,9,2,2,1,1,1,1776081958,1018,
6293,27,27,19,8,1,1,1,1,1,1776082109,2008,
128843085,29,29,27,2,1,1,1,1,1,1776082157,1026,
1063027377,1,1,1,0,24,24,1,1,1,1776082002,23101,
15433394,2,2,0,2,37,37,1,1,1,1776081967,18015,
6245,27,27,20,7,0,0,1,1,1,1776082175,1116,
18013122841,11,11,9,2,13,13,1,1,1,1776082096,32024,
27414358,19,19,7,12,0,0,1,1,1,1776082192,1017,
101751231,4,4,2,2,32,32,1,1,1,1776082161,15040,
18013073681,2,2,0,2,20,20,1,1,1,1776081995,23107,
17174675707,20,20,8,12,2,2,1,1,1,1776082109,6201,
39169877,52,52,33,19,11,11,1,1,1,1776082195,6026,
653155159,3,3,1,2,17,17,1,1,1,1776082008,22601,
653099465,7,7,1,6,22,22,1,1,1,1776082190,42018,
323468705,31,31,14,17,0,0,1,1,1,1776082164,1023,
1810975577,4,4,3,1,26,26,1,1,1,1776081973,48008,
