station_id,stationCode_info,name,lat,lon,capacity,station_opening_hours_info,rental_methods/0,num_bikes_available,numBikesAvailable,mechanical_bikes,ebikes,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode_status,station_opening_hours_status,availability_rate,occupancy_rate,availability_status,ebike_percentage,is_operational
74692052,18016,Francoeur - Caulaincourt,48.8899944409612,2.342529706656933,34,,,4,4,1,3,29,29,1,1,1,1776082168,18016,,11.76,14.71,Low,75.0,1
35080917,19117,Euryale Dehaynin - Loire,48.886248917304805,2.3774591088294987,30,,CREDITCARD,3,3,1,2,27,27,1,1,1,1776082112,19117,,10.0,10.0,Low,66.67,1
7402,11022,Roquette - Auguste Laurent,48.858001906023,2.3817977026508,16,,CREDITCARD,5,5,3,2,10,10,1,1,1,1776082183,11022,,31.25,37.5,Low,40.0,1
101759167,15053,Lecourbe - Convention,48.83923319241899,2.2915197908878326,46,,CREDITCARD,10,10,7,3,36,36,1,1,1,1776082134,15053,,21.74,21.74,Available,30.0,1
653114003,21022,Dôme - République,48.832681,2.250257,25,,,8,8,5,3,17,17,1,1,1,1776082111,21022,,32.0,32.0,Available,37.5,1
89553051,20003,Pyrénées - Cours de Vincennes,48.847796779935,2.4061721563339,21,,CREDITCARD,6,6,1,5,15,15,1,1,1,1776081952,20003,,28.57,28.57,Available,83.33,1
54000591,15041,Franquet - Labrouste,48.83287705011431,2.306762784719467,37,,,3,3,0,3,34,34,1,1,1,1776081819,15041,,8.11,8.11,Low,100.0,1
37420,10003,Hauteville - Bonne Nouvelle,48.87077436024,2.3496496368327,17,,CREDITCARD,16,16,7,9,1,1,1,1,1,1776082128,10003,,94.12,94.12,Available,56.25,1
75352635,41103,Place de la vache noire,48.81040517059777,2.327060401439667,25,,CREDITCARD,12,12,2,10,11,11,1,1,1,1776082008,41103,,48.0,56.0,Available,83.33,1
34836174,41602,Place Charles Digeon,48.84354203133597,2.418427169322968,32,,CREDITCARD,12,12,3,9,18,18,1,1,1,1776082114,41602,,37.5,43.75,Available,75.0,1
6354,13028,Gouthière - Poterne des Peupliers,48.820507,2.351342,33,,,0,0,0,0,31,31,1,1,1,1776082056,13028,,0.0,6.06,Empty,,1
102287315,15069,Félix Faure - Convention,48.841249336041,2.2883866008495,44,,CREDITCARD,29,29,29,0,13,13,1,1,1,1776081989,15069,,65.91,70.45,Available,0.0,1
39776330,20012,Buzenval - Vignoles,48.853858171688,2.4000040814281,17,,,1,1,1,0,16,16,1,1,1,1776081847,20012,,5.88,5.88,Low,0.0,1
27415194,14027,Gergovie - Alésia,48.83088717455243,2.318882101207347,54,,CREDITCARD,3,3,0,3,50,50,1,1,1,1776082131,14027,,5.56,7.41,Low,100.0,1
653114443,42303,Place Eustache Deschamps,48.793855,2.336637,20,,CREDITCARD,8,8,6,2,9,9,1,1,1,1776082180,42303,,40.0,55.0,Available,25.0,1
653190196,48002,LCL Campus - Place Oscar Niemeyer,48.805342480621576,2.363983690738678,37,,CREDITCARD,0,0,0,0,37,37,1,1,1,1776081937,48002,,0.0,0.0,Empty,,1
27363156,41605,Général De Gaulle - Vivien,48.83607420090204,2.418916672468185,22,,CREDITCARD,4,4,0,4,18,18,1,1,1,1776081684,41605,,18.18,18.18,Low,100.0,1
16206842336,30003,Moscou - Edouard Vaillant,48.90755810177,2.4689837335263,30,,,11,11,3,8,17,17,1,1,1,1776081938,30003,,36.67,43.33,Available,72.73,1
66491409,35013,Guillaume Tell - Parc Henri Barbusse,48.88958925894009,2.419886291027069,20,,,0,0,0,0,20,20,1,1,1,1776082164,35013,,0.0,0.0,Empty,,1
82583924,20020,Pyrénées - Charles Renouvier,48.86095933229224,2.400421852042113,29,,CREDITCARD,0,0,0,0,28,28,1,1,1,1776081780,20020,,0.0,3.45,Empty,,1
124183944,12008,Hector Malot - Daumesnil,48.84693552991762,2.377087622880936,54,,,8,8,5,3,46,46,1,1,1,1776081951,12008,,14.81,14.81,Available,37.5,1
27363389,12102,Bercy - Traversiére,48.846192642574,2.3703800886869,30,,CREDITCARD,26,26,26,0,3,3,1,1,1,1776082116,12102,,86.67,90.0,Available,0.0,1
66491373,13120,Pierre Joseph Desault,48.82110230800372,2.378775402903557,19,,,6,6,5,1,13,13,1,1,1,1776081774,13120,,31.58,31.58,Available,16.67,1
27363058,15024,Suffren - La Motte-Piquet,48.850881230919,2.3012199997902,23,,CREDITCARD,12,12,2,10,11,11,1,1,1,1776082166,15024,,52.17,52.17,Available,83.33,1
37995,12119,Dom-Pérignon - Gravelle,48.825481574435,2.409880310297,50,,CREDITCARD,1,1,1,0,47,47,1,1,1,1776082158,12119,,2.0,6.0,Low,0.0,1
82396562,10009,Mairie du 10ème,48.872089449907,2.3575825989246,19,,CREDITCARD,2,2,0,2,17,17,1,1,1,1776081653,10009,,10.53,10.53,Low,100.0,1
82429586,13006,Duméril - Jeanne d'Arc,48.838151608087,2.3571084495564,40,,CREDITCARD,26,26,24,2,13,13,1,1,1,1776082111,13006,,65.0,67.5,Available,7.69,1
19989456853,23803,Sydney Bechet - Jacques Gautier,48.844373437692,2.1882475733068,20,,,3,3,1,2,17,17,1,1,1,1776081741,23803,,15.0,15.0,Low,66.67,1
35263507,14004,Port Royal - Hôpital Cochin,48.838608030238,2.3406994164846,23,,CREDITCARD,6,6,2,4,17,17,1,1,1,1776082104,14004,,26.09,26.09,Available,66.67,1
100921894,11111,Léon Frot - Charonne,48.854963800335,2.387217085372,38,,CREDITCARD,6,6,4,2,31,31,1,1,1,1776082179,11111,,15.79,18.42,Available,33.33,1
102751453,43007,Hôtel de Ville de Vincennes,48.84827609706963,2.439895570278168,27,,CREDITCARD,8,8,5,3,19,19,1,1,1,1776082174,43007,,29.63,29.63,Available,37.5,1
27399547,15050,Dominique Pado - Croix Nivert,48.83648798164934,2.289725057780742,22,,,4,4,1,3,18,18,1,1,1,1776082029,15050,,18.18,18.18,Low,75.0,1
54000610,16025,Jean de la Fontaine - Boulainvilliers,48.85264791461651,2.27586641907692,68,,CREDITCARD,62,62,60,2,5,5,1,1,1,1776082058,16025,,91.18,92.65,Available,3.23,1
101022698,13036,Olympiades,48.826764665199,2.3650860786438,36,,CREDITCARD,5,5,0,5,28,28,1,1,1,1776082137,13036,,13.89,22.22,Low,100.0,1
102748267,43004,Montreuil - République,48.85026349463687,2.4345204234123234,25,,CREDITCARD,8,8,7,1,17,17,1,1,1,1776082156,43004,,32.0,32.0,Available,12.5,1
54000583,14009,Tombe Issoire - René Coty,48.830512876709,2.3343613743782,36,,CREDITCARD,4,4,2,2,29,29,1,1,1,1776082129,14009,,11.11,19.44,Low,50.0,1
74858883,17117,Pereire - Saussure,48.888229075478,2.3101296275854,32,,,0,0,0,0,32,32,1,1,1,1776081926,17117,,0.0,0.0,Empty,,1
63279,16017,Siam - La Pompe,48.861720329027264,2.275346568555312,16,,,5,5,3,2,10,10,1,1,1,1776082028,16017,,31.25,37.5,Low,40.0,1
125918662,18021,Marcadet - Ramey,48.890875,2.3449019,39,,CREDITCARD,2,2,2,0,37,37,1,1,1,1776082036,18021,,5.13,5.13,Low,0.0,1
15163771,16116,George Sand - Jean de La Fontaine,48.84986918764119,2.268257387525699,29,,,15,15,14,1,12,12,1,1,1,1776081870,16116,,51.72,58.62,Available,6.67,1
82571023,20013,Alexandre Dumas - Place de la Réunion,48.85533710742046,2.399770368764629,45,,,3,3,0,3,41,41,1,1,1,1776082194,20013,,6.67,8.89,Low,100.0,1
82335295,5033,Saint-Séverin - Saint-Michel,48.852731305488,2.3440927639604,30,,CREDITCARD,28,28,22,6,2,2,1,1,1,1776082197,5033,,93.33,93.33,Available,21.43,1
27363205,15045,Porte de la Plaine,48.82805169605981,2.2924277186393742,35,,,17,17,4,13,18,18,1,1,1,1776082159,15045,,48.57,48.57,Available,76.47,1
653197206,25004,Marcel Pourtout - Édouard Manet,48.87555620763429,2.165596783161164,24,,,7,7,6,1,16,16,1,1,1,1776081969,25004,,29.17,33.33,Available,14.29,1
27415256,12022,Sahel - Général Michel Bizot,48.84087296479336,2.4044444784522057,47,,CREDITCARD,2,2,1,1,44,44,1,1,1,1776081972,12022,,4.26,6.38,Low,50.0,1
6497,15027,Duhamel - André Gide,48.8365662244334,2.312707121097412,20,,,1,1,0,1,19,19,1,1,1,1776081991,15027,,5.0,5.0,Low,100.0,1
653118283,21023,Ancienne Mairie - André Morizet,48.838311,2.234077,25,,,10,10,5,5,14,14,1,1,1,1776082186,21023,,40.0,44.0,Available,50.0,1
124167835,31105,Lavoisier - Missak Manouchian,48.86286468896063,2.495676465332508,18,,,10,10,4,6,8,8,1,1,1,1776081681,31105,,55.56,55.56,Available,60.0,1
66491384,42205,Place Aristide Briand,48.82189236575831,2.413003742694855,35,,CREDITCARD,1,1,0,1,34,34,1,1,1,1776081963,42205,,2.86,2.86,Low,100.0,1
27415371,20014,Charonne - Alexandre Dumas,48.856077415056,2.3948693275452,35,,CREDITCARD,6,6,0,6,29,29,1,1,1,1776081792,20014,,17.14,17.14,Available,100.0,1
16206691682,22701,Général Leclerc - République,48.915885074177,2.2682306702811,30,,,12,12,9,3,17,17,1,1,1,1776082103,22701,,40.0,43.33,Available,25.0,1
49829553,17110,Legendre - Nollet,48.887742186754224,2.320293079881375,30,,CREDITCARD,2,2,0,2,27,27,1,1,1,1776081987,17110,,6.67,10.0,Low,100.0,1
102752610,31701,Mairie de Bagnolet,48.868421318555,2.4179587885737,28,,CREDITCARD,7,7,1,6,18,18,1,1,1,1776082166,31701,,25.0,35.71,Available,85.71,1
37848502,22404,Pierre Brossolette - 12 Février 1934,48.8176962416867,2.3076123744249344,25,,,5,5,1,4,19,19,1,1,1,1776081599,22404,,20.0,24.0,Low,80.0,1
58086242,20032,Square des Amandiers,48.86615630668046,2.3891324177384377,26,,,4,4,0,4,22,22,1,1,1,1776082195,20032,,15.38,15.38,Low,100.0,1
213693511,19003,Quai de la Seine,48.884492238408,2.3703941702843,24,,CREDITCARD,2,2,0,2,22,22,1,1,1,1776081920,19003,,8.33,8.33,Low,100.0,1
82440673,14035,Maine - Jean Zay,48.837925263898,2.3225428909063,50,,CREDITCARD,3,3,0,3,47,47,1,1,1,1776081884,14035,,6.0,6.0,Low,100.0,1
16931052467,30004,Jean Jaurès - Place de la Libération,48.90617751921,2.4391458057475,29,,,18,18,6,12,10,10,1,1,1,1776081658,30004,,62.07,65.52,Available,66.67,1
101488317,14005,René Coty - Place Denfert-Rochereau,48.833056477316,2.3329411447048,36,,CREDITCARD,3,3,0,3,31,31,1,1,1,1776082051,14005,,8.33,13.89,Low,100.0,1
28233012,8046,Marceau - Président Wilson,48.8652359,2.3002513,32,,CREDITCARD,27,27,15,12,3,3,1,1,1,1776082174,8046,,84.38,90.62,Available,44.44,1
54000624,20110,Gambetta - Tourelles,48.875337902264,2.4059921130538,20,,,2,2,0,2,17,17,1,1,1,1776081879,20110,,10.0,15.0,Low,100.0,1
19867354582,32306,Verdun - Carnot,48.883814948134,2.4402657783125,29,,,3,3,0,3,26,26,1,1,1,1776081915,32306,,10.34,10.34,Low,100.0,1
54000552,8007,Rome - Provence,48.87423005558031,2.325570111724113,30,,CREDITCARD,29,29,18,11,0,0,1,1,1,1776082188,8007,,96.67,100.0,Available,37.93,1
16930981813,21218,Gabriel Péri - Place de la Libération,48.819828421929,2.3117361743705,18,,CREDITCARD,7,7,5,2,11,11,1,1,1,1776081845,21218,,38.89,38.89,Available,28.57,1
66491382,17006,Guy Môquet - Compoint,48.89213559044868,2.32321947813034,36,,CREDITCARD,2,2,0,2,33,33,1,1,1,1776082007,17006,,5.56,8.33,Low,100.0,1
39882420,18101,Championnet.,48.8953643,2.3498166,22,,,1,1,1,0,21,21,1,1,1,1776081721,18101,,4.55,4.55,Low,0.0,1
54000547,6028,Quatre Vents - Carrefour de l'Odéon,48.851751374458864,2.338161695134053,37,,CREDITCARD,35,35,23,12,2,2,1,1,1,1776082174,6028,,94.59,94.59,Available,34.29,1
27415360,20005,Reynaldo Hahn - Lagny,48.849266043601794,2.412330328844772,19,,,3,3,1,2,16,16,1,1,1,1776082183,20005,,15.79,15.79,Low,66.67,1
82588494,21207,Verdier - République,48.815403766277,2.31739372015,29,,,0,0,0,0,29,29,1,1,1,1776082086,21207,,0.0,0.0,Empty,,1
54000568,11016,Philippe-Auguste,48.851853488265,2.3932945355773,48,,,15,15,13,2,31,31,1,1,1,1776081881,11016,,31.25,35.42,Available,13.33,1
82425449,12122,Bois de Vincennes - Polygone,48.83544491617421,2.431421081436563,51,,CREDITCARD,1,1,0,1,48,48,1,1,1,1776082141,12122,,1.96,5.88,Low,100.0,1
7234,15120,Colonel Pierre Avia,48.8296843300915,2.275342586850291,29,,,28,28,19,9,1,1,1,1,1,1776081880,15120,,96.55,96.55,Available,32.14,1
82551956,16033,Marché d'Auteuil,48.84842761367387,2.265253821160005,32,,CREDITCARD,17,17,10,7,14,14,1,1,1,1776082176,16033,,53.12,56.25,Available,41.18,1
85160045,21205,Arthur Auger - Jean Jaurès,48.81373644558524,2.3069277405738835,26,,,6,6,4,2,20,20,1,1,1,1776082114,21205,,23.08,23.08,Available,33.33,1
35816213,16023,Passy - Place du Costa Rica,48.8584893,2.2839655,33,,CREDITCARD,29,29,15,14,4,4,1,1,1,1776082082,16023,,87.88,87.88,Available,48.28,1
653190279,24007,Jean-Baptiste Charcot - Sainte-Geneviève,48.90310883721567,2.278892956674099,21,,CREDITCARD,6,6,4,2,15,15,1,1,1,1776082088,24007,,28.57,28.57,Available,33.33,1
99840124,6004,Regard - Rennes,48.847385404956,2.3268555477262,46,,CREDITCARD,18,18,6,12,25,25,1,1,1,1776082139,6004,,39.13,45.65,Available,66.67,1
39311270,15114,Pasteur - Cotentin,48.8389284,2.316356,33,,,4,4,1,3,29,29,1,1,1,1776081951,15114,,12.12,12.12,Low,75.0,1
80077998,19014,Lorraine - Jean Jaurès,48.8863865,2.3825772,19,,CREDITCARD,1,1,0,1,18,18,1,1,1,1776082035,19014,,5.26,5.26,Low,100.0,1
13248144,15014,Volontaires - Vaugirard,48.84132050184004,2.30808901725357,34,,CREDITCARD,3,3,2,1,30,30,1,1,1,1776082046,15014,,8.82,11.76,Low,33.33,1
82408364,11028,Guillaume Bertrand - République,48.863825174341,2.380906377155,38,,,5,5,1,4,33,33,1,1,1,1776082168,11028,,13.16,13.16,Low,80.0,1
66491372,13055,M.- A. Lagroua Weill-Hallé -  F. Dolto,48.82859528385743,2.380220606266108,74,,CREDITCARD,68,68,35,33,5,5,1,1,1,1776082179,13055,,91.89,93.24,Available,48.53,1
54000631,22014,Victor Hugo - Bineau,48.88758225888669,2.2783890366554265,25,,CREDITCARD,6,6,5,1,18,18,1,1,1,1776082164,22014,,24.0,28.0,Available,16.67,1
653121023,21027,Fief - République,48.83170888166024,2.255771979689598,25,,,24,24,18,6,0,0,1,1,1,1776081944,21027,,96.0,100.0,Available,25.0,1
19867919889,28002,De Gaulle - Moulin,48.885816808239,2.229607694148,23,,CREDITCARD,11,11,0,11,11,11,1,1,1,1776082104,28002,,47.83,52.17,Available,100.0,1
653194214,25002,Hôtel de Ville de Rueil-Malmaison,48.878194,2.181724,20,,CREDITCARD,7,7,4,3,13,13,1,1,1,1776082060,25002,,35.0,35.0,Available,42.86,1
11375742,15113,Arsonval - Falguière,48.84040040365445,2.313117867297474,25,,,2,2,0,2,23,23,1,1,1,1776082195,15113,,8.0,8.0,Low,100.0,1
27363397,16022,Jean Bologne - Passy,48.85756688978447,2.280027395306772,19,,,3,3,1,2,15,15,1,1,1,1776081879,16022,,15.79,21.05,Low,66.67,1
39878420,20011,Pyrénées - Dagorno,48.855425770695085,2.405164316296577,20,,,1,1,1,0,17,17,1,1,1,1776082108,20011,,5.0,15.0,Low,0.0,1
27415333,19001,Crimée - Ourcq,48.894104140316,2.3729460884673,56,,CREDITCARD,2,2,0,2,54,54,1,1,1,1776081748,19001,,3.57,3.57,Low,100.0,1
76507850,15044,Dantzig - Lefebvre,48.83013921586756,2.295934036374092,33,,,1,1,1,0,31,31,1,1,1,1776081773,15044,,3.03,6.06,Low,0.0,1
42588096,13023,Bobillot - Moulin des Prés,48.828657346203,2.353020646317,28,,CREDITCARD,6,6,0,6,21,21,1,1,1,1776082061,13023,,21.43,25.0,Available,100.0,1
101010226,12040,Porte de Charenton,48.831240105856,2.3989107459784,67,,CREDITCARD,19,19,13,6,45,45,1,1,1,1776082189,12040,,28.36,32.84,Available,31.58,1
54000623,20106,Mairie du 20ème,48.865302324275,2.3990669846535,27,,CREDITCARD,1,1,0,1,26,26,1,1,1,1776082082,20106,,3.7,3.7,Low,100.0,1
82413301,11029,Ménilmontant - Oberkampf,48.866617658681,2.3830134404158,40,,CREDITCARD,2,2,0,2,36,36,1,1,1,1776081940,11029,,5.0,10.0,Low,100.0,1
66491369,6005,Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,49,,CREDITCARD,19,19,6,13,30,30,1,1,1,1776082063,6005,,38.78,38.78,Available,68.42,1
99798962,6020,Place Saint-André des Arts,48.852886173881,2.3426544293761,37,,CREDITCARD,32,32,27,5,2,2,1,1,1,1776081976,6020,,86.49,94.59,Available,15.62,1
82588656,21007,Rond-Point Rhin et Danube,48.84045282099176,2.2280225157737736,53,,CREDITCARD,45,45,38,7,8,8,1,1,1,1776082094,21007,,84.91,84.91,Available,15.56,1
35471668,19007,Flandre - Ourcq,48.89260159189023,2.3790915682911877,30,,CREDITCARD,6,6,4,2,24,24,1,1,1,1776082112,19007,,20.0,20.0,Available,33.33,1
27415500,21016,Point du Jour - Jean Jaurès,48.82875314143647,2.245911467014621,40,,CREDITCARD,7,7,2,5,32,32,1,1,1,1776082176,21016,,17.5,20.0,Available,71.43,1
11580442,5105,Geoffroy-Saint-Hilaire - Saint-Marcel,48.83907826424974,2.356877340669728,17,,,17,17,16,1,0,0,1,1,1,1776082077,5105,,100.0,100.0,Available,5.88,1
27414932,11018,Saint-Maur - République,48.864185861455,2.3783174157143,50,,CREDITCARD,5,5,2,3,44,44,1,1,1,1776082077,11018,,10.0,12.0,Low,60.0,1
125881065,19123,Metz - Marne,48.891163,2.3865705,33,,CREDITCARD,5,5,0,5,28,28,1,1,1,1776082105,19123,,15.15,15.15,Low,100.0,1
54000627,21107,Bertrand Sincholle - Henri Barbusse,48.89925982394349,2.3042294383049016,23,,CREDITCARD,7,7,5,2,15,15,1,1,1,1776082106,21107,,30.43,34.78,Available,28.57,1
54000629,22007,Commandant Charcot - Bretteville,48.87530570765423,2.2558460757136345,36,,CREDITCARD,4,4,1,3,32,32,1,1,1,1776081914,22007,,11.11,11.11,Low,75.0,1
27415128,13037,Ivry - Baudricourt,48.824695995415006,2.363106073577468,20,,,4,4,0,4,15,15,1,1,1,1776082119,13037,,20.0,25.0,Low,100.0,1
84961467,5031,Lacépède - Linné,48.8437035476636,2.354651279747486,54,,CREDITCARD,34,34,21,13,20,20,1,1,1,1776081938,5031,,62.96,62.96,Available,38.24,1
27414937,12017,Saint-Mandé - Docteur Arnold Netter,48.84462585769668,2.404946386814118,53,,CREDITCARD,2,2,2,0,50,50,1,1,1,1776082143,12017,,3.77,5.66,Low,0.0,1
27363504,14025,Jacquier - Didot,48.82953336292279,2.318179272115231,30,,CREDITCARD,0,0,0,0,28,28,1,1,1,1776081631,14025,,0.0,6.67,Empty,,1
100227241,6009,Guynemer - Jardin du Luxembourg,48.8466127,2.3325478,36,,CREDITCARD,22,22,20,2,13,13,1,1,1,1776082066,6009,,61.11,63.89,Available,9.09,1
2254322638,42027,Verdun - Pierre et Marie Curie,48.812822398263286,2.370710670948029,26,,CREDITCARD,1,1,0,1,24,24,1,1,1,1776082067,42027,,3.85,7.69,Low,100.0,1
15377776,16104,Paul Valery - Victor Hugo,48.87137406080164,2.288712859153748,23,,,13,13,5,8,4,4,1,1,1,1776082087,16104,,56.52,82.61,Available,61.54,1
70736110,20033,Etienne Dolet - Place Maurice Chevalier,48.86798303359366,2.3851405311143026,47,,CREDITCARD,0,0,0,0,47,47,1,1,1,1776081644,20033,,0.0,0.0,Empty,,1
16210188070,30005,Convention - Campus de Bobigny,48.914920058264,2.4172238067445,32,,CREDITCARD,19,19,1,18,11,11,1,1,1,1776082078,30005,,59.38,65.62,Available,94.74,1
129095489,17050,Batignolles - Abel Truchet,48.883103904582,2.3238347490884,28,,CREDITCARD,4,4,1,3,24,24,1,1,1,1776082162,17050,,14.29,14.29,Low,75.0,1
66507230,13013,Saint-Marcel - Hôpital,48.839504424583,2.3609894170229,21,,CREDITCARD,14,14,11,3,5,5,1,1,1,1776082117,13013,,66.67,76.19,Available,21.43,1
66491388,8044,Alfred de Vigny - Place du Général Brocard,48.87836138361425,2.305254448220567,33,,,15,15,5,10,17,17,1,1,1,1776082006,8044,,45.45,48.48,Available,66.67,1
15189890802,21510,Fontaine du Tertre - Calvaire,48.8702539,2.2187778,24,,CREDITCARD,1,1,1,0,23,23,1,1,1,1776081656,21510,,4.17,4.17,Low,0.0,1
16043316164,51007,Résistance - Romain Rolland,48.950873482371,2.2310190077797,28,,CREDITCARD,4,4,3,1,24,24,1,1,1,1776081835,51007,,14.29,14.29,Low,25.0,1
121160813,17036,Place Tristan Bernard,48.8794936,2.2915423,28,,CREDITCARD,3,3,2,1,24,24,1,1,1,1776082187,17036,,10.71,14.29,Low,33.33,1
15298647,11040,Temple - Jean-Pierre Timbaud,48.86446597201,2.3660597205162,36,,,15,15,13,2,21,21,1,1,1,1776082055,11040,,41.67,41.67,Available,13.33,1
27415083,13008,Place d'Italie - Soeur Rosalie,48.831908520394,2.3546943448098,52,,CREDITCARD,1,1,0,1,51,51,1,1,1,1776082184,13008,,1.92,1.92,Low,100.0,1
311552027,11038,Temple - Charlot,48.865709343796,2.3652737250724,45,,,26,26,23,3,17,17,1,1,1,1776082096,11038,,57.78,62.22,Available,11.54,1
16043228469,1201,Perrault - Place du Louvre,48.860273568996,2.3412468419093,28,,CREDITCARD,26,26,11,15,1,1,1,1,1,1776082125,1201,,92.86,96.43,Available,57.69,1
27415004,12039,Général Michel Bizot - Claude Decaen,48.834812629825,2.4009277881277,50,,CREDITCARD,20,20,17,3,30,30,1,1,1,1776082083,12039,,40.0,40.0,Available,15.0,1
14623073464,21511,Marcel Monge - Marcel Dassault,48.86096384533371,2.2246733296048142,46,,CREDITCARD,46,46,43,3,0,0,1,1,1,1776082092,21511,,100.0,100.0,Available,6.52,1
20897904006,41213,Pablo Picasso - Olympiades,48.855203,2.48724,36,,CREDITCARD,32,32,30,2,4,4,1,1,1,1776082165,41213,,88.89,88.89,Available,6.25,1
11063317380,21033,Sèvres - Maréchal Juin,48.8324305,2.2292812,18,,,15,15,11,4,3,3,1,1,1,1776082152,21033,,83.33,83.33,Available,26.67,1
129087587,17004,Legendre - Clichy,48.888961618559,2.3225289750944,40,,CREDITCARD,1,1,0,1,38,38,1,1,1,1776081986,17004,,2.5,5.0,Low,100.0,1
54000628,21112,Claude Debussy - Marc Bloch,48.910388180512,2.3117771744728,56,,,36,36,35,1,19,19,1,1,1,1776082059,21112,,64.29,66.07,Available,2.78,1
54000551,8003,Galilée - Vernet,48.871715878697,2.2985444962978,47,,,32,32,4,28,14,14,1,1,1,1776082197,8003,,68.09,70.21,Available,87.5,1
15187848239,22703,Place Jean Mermoz,48.9220937,2.2718348,30,,CREDITCARD,12,12,11,1,16,16,1,1,1,1776081919,22703,,40.0,46.67,Available,8.33,1
16043242148,24010,Charles de Gaulle - Rue de l'Alma,48.896620592993,2.252313240191,28,,,22,22,5,17,6,6,1,1,1,1776082134,24010,,78.57,78.57,Available,77.27,1
13568870765,25009,Place des Arts - Jean Mermoz,48.880391139734,2.1832160452221,20,,CREDITCARD,14,14,13,1,6,6,1,1,1,1776082087,25009,,70.0,70.0,Available,7.14,1
214097180,41101,Paul Doumer - Stalingrad,48.806518992199,2.3368880152702,24,,,16,16,14,2,7,7,1,1,1,1776081942,41101,,66.67,70.83,Available,12.5,1
17225742003,26010,Louis Armand - Bernard Palissy,48.916974,2.313384,21,,CREDITCARD,11,11,9,2,9,9,1,1,1,1776082090,26010,,52.38,57.14,Available,18.18,1
2515618216,16140,Hippodrome de Longchamp,48.86413226532,2.239905372262,30,,,26,26,19,7,4,4,1,1,1,1776082004,16140,,86.67,86.67,Available,26.92,1
16965900639,3201,Payenne - Square George Caïn,48.8578329,2.3622643,24,,,13,13,11,2,11,11,1,1,1,1776082154,3201,,54.17,54.17,Available,15.38,1
85123644,20035,Pyrénées - Ménilmontant,48.8693268535238,2.395084574818611,26,,,1,1,0,1,25,25,1,1,1,1776082000,20035,,3.85,3.85,Low,100.0,1
17018170219,23106,Pavé des Gardes - Charles Vaillant,48.81168551728,2.2111820107205,20,,CREDITCARD,0,0,0,0,20,20,1,1,1,1776081999,23106,,0.0,0.0,Empty,,1
11908488283,21508,Georges Pompidou - Verdun,48.875481,2.232443,26,,,11,11,5,6,15,15,1,1,1,1776081941,21508,,42.31,42.31,Available,54.55,1
253357936,15032,Félix Faure - Lourmel,48.83868901709515,2.2818081825971603,58,,CREDITCARD,20,20,16,4,36,36,1,1,1,1776082149,15032,,34.48,37.93,Available,20.0,1
42517412,20037,Gambetta - Saint Fargeau,48.871244610447015,2.40390568971634,24,,,1,1,0,1,23,23,1,1,1,1776082143,20037,,4.17,4.17,Low,100.0,1
213699079,19045,Macdonald - Césaria Evora,48.89883,2.37933,67,,,23,23,18,5,44,44,1,1,1,1776082194,19045,,34.33,34.33,Available,21.74,1
15066765479,22302,Gare RER - Général de Gaulle,48.933548439566,2.3064726536317,41,,CREDITCARD,21,21,8,13,19,19,1,1,1,1776082108,22302,,51.22,53.66,Available,61.9,1
213676294,13053,Chevaleret - Tolbiac,48.82941,2.375934,35,,CREDITCARD,19,19,14,5,15,15,1,1,1,1776082174,13053,,54.29,57.14,Available,26.32,1
95073815,9029,Saint-Lazare - Place d'Estienne d'Orves,48.8768345,2.3329067,39,,CREDITCARD,17,17,6,11,19,19,1,1,1,1776082087,9029,,43.59,51.28,Available,64.71,1
17451132826,48011,Epi d'Or - Chevilly,48.781109786782,2.3549050362061,20,,,9,9,7,2,10,10,1,1,1,1776081625,48011,,45.0,50.0,Available,22.22,1
10647548670,41212,Nungesser - Santé,48.852335,2.448967,22,,CREDITCARD,5,5,0,5,17,17,1,1,1,1776081722,41212,,22.73,22.73,Low,100.0,1
10647608657,34009,Dora Maar - Nadia Guendouz,48.905452421305,2.3220406472683,30,,CREDITCARD,15,15,6,9,13,13,1,1,1,1776082128,34009,,50.0,56.67,Available,60.0,1
16043282800,41304,Port - Maurice Chevalier,48.832474421632,2.490257616467,30,,CREDITCARD,1,1,1,0,29,29,1,1,1,1776081930,41304,,3.33,3.33,Low,0.0,1
54000555,8031,Jean Mermoz - Champs-Elysées,48.869689856852,2.3107324540615,49,,CREDITCARD,38,38,17,21,10,10,1,1,1,1776082119,8031,,77.55,79.59,Available,55.26,1
54000621,20030,Ménilmontant - Père Lachaise,48.863287291502,2.3869940266013,41,,CREDITCARD,10,10,1,9,29,29,1,1,1,1776082194,20030,,24.39,29.27,Available,90.0,1
100863462,7007,Musée d'Orsay,48.859726157909,2.3258604481816,65,,CREDITCARD,59,59,50,9,4,4,1,1,1,1776082150,7007,,90.77,93.85,Available,15.25,1
76121343,15039,Abbé Groult - Convention,48.83596927866069,2.302064039509349,27,,,0,0,0,0,26,26,1,1,1,1776081609,15039,,0.0,3.7,Empty,,1
17047102542,26011,Ménil - Argenteuil,48.925901818305,2.2741496502338,20,,,8,8,7,1,11,11,1,1,1,1776081831,26011,,40.0,45.0,Available,12.5,1
